code_insee,departement,loyer_moyen,nom,code_postal,population,note
77217,77,14.07,Grisy-Suisnes,77166,2532,2.2
77222,77,13.61,Guignes,77390,4296,3.6
77238,77,11.73,Jouarre,77640,4349,3.3
77243,77,15.63,Lagny-sur-Marne,77400,21539,3.7
77251,77,15.0,Lieusaint,77127,13853,4.3
77257,77,12.25,Lizy-sur-Ourcq,77440,3533,1.9
77258,77,16.31,Lognes,77185,14353,3.6
77259,77,14.45,Longperrier,77230,2331,3.4
77268,77,16.47,Magny-le-Hongre,77700,9107,4.3
77284,77,14.65,Meaux,77100,55750,3.8
77285,77,14.05,Le Mée-sur-Seine,77350,20917,3.0
77288,77,14.19,Melun,77000,40844,2.8
77292,77,16.09,Messy,77410,1199,
77294,77,15.97,Mitry-Mory,77290,20648,3.1
77296,77,14.86,Moissy-Cramayel,77550,17849,3.6
77305,77,11.89,Montereau-Fault-Yonne,77130,21229,2.8
77307,77,16.62,Montévrain,77144,13517,4.4
77312,77,12.67,Montigny-sur-Loing,77690,2660,3.6
77315,77,14.4,Montry,77450,3705,3.4
77316,77,13.86,Moret-Loing-et-Orvanne,77250,12223,4.0
77317,77,12.58,Mormant,77720,5014,3.8
77320,77,12.77,Mouroux,77120,5654,3.3
77322,77,14.36,Moussy-le-Neuf,77230,3160,2.4
77323,77,14.73,Moussy-le-Vieux,77230,1477,4.4
77327,77,12.96,Nangis,77370,8867,3.6
77330,77,14.24,Nanteuil-lès-Meaux,77100,6225,2.3
77333,77,12.17,Nemours,77140,13088,3.0
77337,77,16.54,Noisiel,77186,15960,3.5
77349,77,15.09,Othis,77280,6725,4.1
77350,77,16.33,Ozoir-la-Ferrière,77330,20532,3.8
77372,77,15.3,Pomponne,77400,4183,3.4
77373,77,16.24,Pontault-Combault,77340,37617,3.0
77374,77,15.24,Pontcarré,77135,2186,2.3
77378,77,14.36,Pringy,77310,2954,2.6
77379,77,11.4,Provins,77160,12132,3.8
77382,77,14.54,Quincy-Voisins,77860,5439,3.9
77389,77,14.41,La Rochette,77000,3778,3.6
77390,77,16.03,Roissy-en-Brie,77680,22851,3.2
77393,77,13.52,Rozay-en-Brie,77540,2808,3.1
77397,77,11.37,Saâcy-sur-Marne,77730,1844,3.5
77407,77,14.19,Saint-Fargeau-Ponthierry,77310,14121,3.2
77413,77,14.65,Saint-Germain-sur-Morin,77860,3770,2.7
77419,77,11.59,Saint-Mammès,77670,3391,3.5
77420,77,14.82,Saint-Mard,77230,3875,4.2
77430,77,14.08,Saint-Pathus,77178,6110,3.0
77431,77,12.08,Saint-Pierre-lès-Nemours,77140,5394,4.5
77437,77,14.15,Saint-Soupplets,77165,3224,4.3
77438,77,15.37,Saint-Thibault-des-Vignes,77400,6354,2.8
77445,77,14.74,Savigny-le-Temple,77176,29987,3.1
77449,77,16.86,Serris,77700,9494,3.6
77455,77,13.97,Soignolles-en-Brie,77111,2009,
77458,77,10.76,Souppes-sur-Loing,77460,5383,3.3
77463,77,13.01,Thomery,77810,3420,3.5
77464,77,15.06,Thorigny-sur-Marne,77400,10454,2.7
77468,77,16.25,Torcy,77200,22030,3.6
77470,77,15.0,Tournan-en-Brie,77220,8521,3.5
77475,77,13.86,Trilport,77470,5045,4.1
77479,77,16.13,Vaires-sur-Marne,77360,13368,4.1
77483,77,13.07,Varreddes,77910,2032,4.1
77487,77,14.07,Vaux-le-Pénil,77000,11101,3.4
77495,77,15.25,Vert-Saint-Denis,77240,8238,3.7
77508,77,14.34,Villeneuve-le-Comte,77174,1816,3.5
77513,77,14.79,Villenoy,77124,4975,3.5
77514,77,15.9,Villeparisis,77270,26580,3.5
78003,78,12.9,Ablis,78660,3490,3.9
78005,78,15.81,Achères,78260,21529,3.0
78015,78,16.3,Andrésy,78570,13302,4.0
78029,78,14.21,Aubergenville,78410,12152,3.7
78043,78,17.94,Bailly,78870,3733,4.0
78062,78,15.01,Beynes,78650,7618,3.9
78073,78,16.98,Bois-d'Arcy,78390,15325,3.6
78087,78,14.42,Bonnelles,78830,2079,3.4
78089,78,12.44,Bonnières-sur-Seine,78270,4791,2.7
78090,78,14.68,Bouafle,78410,2194,
78092,78,18.27,Bougival,78380,8790,2.4
78107,78,13.17,Bréval,78980,1803,4.4
78117,78,18.39,Buc,78530,6027,4.2
78118,78,14.43,Buchelay,78200,3306,4.0
78123,78,16.18,Carrières-sous-Poissy,78955,16641,3.5
78124,78,18.58,Carrières-sur-Seine,78420,15178,4.2
78126,78,18.25,La Celle-Saint-Cloud,78170,20692,2.2
78128,78,14.77,Cernay-la-Ville,78720,1559,
78133,78,18.12,Chambourcy,78240,5587,4.0
78138,78,14.12,Chanteloup-les-Vignes,78570,10426,3.5
78146,78,18.61,Chatou,78400,30153,3.9
78158,78,19.01,Le Chesnay-Rocquencourt,78150,31233,3.4
78160,78,16.34,Chevreuse,78460,5610,4.4
78165,78,15.82,Les Clayes-sous-Bois,78340,17487,3.1
78168,78,16.09,Coignières,78310,4355,3.0
78172,78,16.22,Conflans-Sainte-Honorine,78700,35536,3.7
78190,78,19.56,Croissy-sur-Seine,78290,10031,3.4
78193,78,15.98,Dampierre-en-Yvelines,78720,1022,3.6
78206,78,15.04,Ecquevilly,78920,4150,3.5
78208,78,16.42,Élancourt,78990,25624,3.9
78217,78,14.58,Épône,78680,6561,3.6
78220,78,15.58,Les Essarts-le-Roi,78690,6668,2.5
78224,78,17.48,L'Étang-la-Ville,78620,4453,3.6
78238,78,15.32,Flins-sur-Seine,78410,2428,3.6
78239,78,14.53,Follainville-Dennemont,78520,2146,3.8
78242,78,16.64,Fontenay-le-Fleury,78330,13466,3.2
78267,78,14.47,Gargenville,78440,7893,3.4
78297,78,17.4,Guyancourt,78280,29471,3.6
78299,78,14.1,Hardricourt,78250,2495,3.7
78310,78,13.9,Houdan,78550,3671,4.1
78311,78,18.11,Houilles,78800,32801,3.2
78314,78,13.75,Issou,78440,3893,3.3
78321,78,15.83,Jouars-Pontchartrain,78760,5772,3.0
78322,78,18.2,Jouy-en-Josas,78350,8049,3.1
78327,78,13.94,Juziers,78820,3843,3.4
78335,78,13.9,Limay,78520,17136,3.0
78350,78,18.12,Louveciennes,78430,7236,3.8
78356,78,16.28,Magny-les-Hameaux,78114,9418,3.9
78358,78,20.48,Maisons-Laffitte,78600,23361,3.7
78361,78,14.1,Mantes-la-Jolie,78200,43921,3.4
78362,78,14.38,Mantes-la-Ville,78711,20818,3.4
78367,78,17.43,Mareil-Marly,78750,3677,2.5
78372,78,18.27,Marly-le-Roi,78160,16385,3.9
78380,78,15.38,Maule,78580,5881,4.4
78382,78,16.05,Maurecourt,78780,4414,3.5
78383,78,16.1,Maurepas,78310,17683,3.4
78396,78,18.24,Le Mesnil-le-Roi,78600,6285,3.5
78397,78,16.68,Le Mesnil-Saint-Denis,78320,6777,3.8
78401,78,14.15,Meulan-en-Yvelines,78250,9005,3.5
78402,78,13.8,Mézières-sur-Seine,78970,3683,3.1
78418,78,17.67,Montesson,78360,14991,3.7
78420,78,16.79,Montfort-l'Amaury,78490,2935,3.0
78423,78,17.71,Montigny-le-Bretonneux,78180,32282,3.6
78440,78,14.54,Les Mureaux,78130,33203,4.1
78442,78,16.58,Neauphle-le-Château,78640,3385,2.6
78455,78,17.37,Noisy-le-Roi,78590,7635,4.0
78466,78,17.48,Orgeval,78630,6664,4.1
78481,78,19.31,Le Pecq,78230,15716,3.7
78486,78,14.91,Le Perray-en-Yvelines,78610,6597,3.5
78490,78,16.2,Plaisir,78370,30950,3.7
78498,78,16.93,Poissy,78300,39187,3.8
78502,78,18.91,Le Port-Marly,78560,5481,4.0
78513,78,15.44,La Queue-les-Yvelines,78940,2199,4.6
78517,78,15.38,Rambouillet,78120,27141,3.7
78531,78,13.36,Rosny-sur-Seine,78710,6883,2.9
78537,78,14.93,Saint-Arnoult-en-Yvelines,78730,5818,3.3
78545,78,17.44,Saint-Cyr-l'École,78210,19792,2.7
78551,78,21.26,Saint-Germain-en-Laye,78100,44806,4.2
78567,78,14.38,Saint-Martin-la-Garenne,78520,928,
78571,78,17.19,Saint-Nom-la-Bretèche,78860,4920,4.2
78575,78,17.21,Saint-Rémy-lès-Chevreuse,78470,7806,4.4
78576,78,16.24,Saint-Rémy-l'Honoré,78690,1621,
78586,78,17.27,Sartrouville,78500,52774,3.3
78591,78,13.44,Septeuil,78790,2349,4.0
78616,78,14.96,Thoiry,78770,1424,
78621,78,16.06,Trappes,78190,32645,3.1
78624,78,15.54,Triel-sur-Seine,78510,12250,3.8
78638,78,15.16,Vaux-sur-Seine,78740,5010,4.3
78640,78,18.89,Vélizy-Villacoublay,78140,23092,4.4
78642,78,15.98,Verneuil-sur-Seine,78480,15980,3.6
78643,78,15.5,Vernouillet,78540,10104,2.4
78644,78,15.87,La Verrière,78320,6386,3.3
78646,78,21.39,Versailles,78000,84808,3.8
78650,78,19.32,Le Vésinet,78110,15943,4.1
78672,78,18.52,Villennes-sur-Seine,78670,5292,4.1
78674,78,16.11,Villepreux,78450,11003,4.0
78686,78,19.93,Viroflay,78220,16752,4.1
78688,78,17.59,Voisins-le-Bretonneux,78960,10835,4.0
79049,79,8.32,Bressuire,79300,19850,4.0
79101,79,7.12,Coulonges-sur-l'Autize,79160,2355,2.8
79170,79,8.88,Mauzé-sur-le-Mignon,79210,2891,1.0
79191,79,9.38,Niort,79000,59193,3.3
79202,79,7.92,Parthenay,79200,10089,3.5
79270,79,7.75,Saint-Maixent-l'École,79400,7242,3.7
79329,79,7.71,Thouars,79100,13886,3.2
80001,80,9.9,Abbeville,80100,22980,3.1
80016,80,9.78,Albert,80300,9779,3.4
80021,80,12.07,Amiens,80000,134706,3.5
80131,80,11.2,Boves,80440,3281,2.2
80318,80,9.61,Flixecourt,80420,3237,3.8
80489,80,11.41,Longueau,80330,5765,3.5
80533,80,10.15,Mers-les-Bains,80350,2655,3.2
80561,80,9.81,Montdidier,80500,6113,4.1
80570,80,9.71,Moreuil,80110,3986,3.8
80620,80,9.25,Péronne,80200,7577,2.7
80632,80,11.15,Pont-de-Metz,80480,2411,
80685,80,9.58,Roye,80700,5693,3.5
80724,80,10.39,Saleux,80480,2805,
80725,80,11.84,Salouël,80480,3918,
81004,81,9.64,Albi,81000,48902,3.5
81018,81,8.95,Arthès,81160,2512,3.8
81021,81,8.14,Aussillon,81200,5827,
81033,81,8.02,Blaye-les-Mines,81400,2946,2.1
81048,81,8.67,Cagnac-les-Mines,81130,2578,3.6
81060,81,8.11,Carmaux,81400,9782,2.3
81065,81,8.84,Castres,81100,42079,3.5
81099,81,8.94,Gaillac,81600,15265,3.8
81105,81,7.97,Graulhet,81300,12844,3.2
81120,81,8.32,Labruguière,81290,6506,4.0
81130,81,9.09,Lagarrigue,81090,1818,
81140,81,9.76,Lavaur,81500,10879,3.9
81145,81,8.79,Lisle-sur-Tarn,81310,4676,2.0
81163,81,7.97,Mazamet,81200,9996,3.6
81219,81,8.35,Puylaurens,81700,3160,
81220,81,9.07,Rabastens,81800,5713,4.3
81222,81,8.04,Réalmont,81120,3480,2.9
81257,81,9.57,Saint-Juéry,81160,6694,4.3
81271,81,9.93,Saint-Sulpice-la-Pointe,81370,9336,3.4
81288,81,8.77,Sorèze,81540,2903,
81289,81,8.48,Soual,81580,2622,
82002,82,8.73,Albias,82350,3294,
82013,82,7.92,Beaumont-de-Lomagne,82500,3773,3.2
82025,82,9.63,Bressols,82710,3697,4.1
82033,82,8.86,Castelsarrasin,82100,14114,3.8
82037,82,8.57,Caussade,82300,6808,1.9
82048,82,9.46,Dieupentale,82170,1650,2.8
82075,82,9.56,Grisolles,82170,4177,4.2
82079,82,9.4,Labastide-Saint-Pierre,82370,3783,3.3
82087,82,8.14,Lafrançaise,82130,2835,3.2
82096,82,8.95,La Ville-Dieu-du-Temple,82290,3148,2.8
82112,82,8.58,Moissac,82200,13378,3.2
82121,82,9.48,Montauban,82000,61372,3.6
82124,82,9.43,Montbeton,82290,4241,3.4
82125,82,9.07,Montech,82700,6589,3.7
82149,82,7.91,Réalville,82440,1879,
82161,82,9.06,Saint-Étienne-de-Tulmont,82410,3901,3.0
82186,82,8.6,Valence,82400,5205,3.9
82190,82,9.19,Verdun-sur-Garonne,82600,4808,3.6
83004,83,12.33,Les Arcs,83460,7066,4.2
83007,83,9.43,Aups,83630,2284,
83008,83,12.56,Bagnols-en-Forêt,83600,2862,5.0
83009,83,16.1,Bandol,83150,8403,3.5
83011,83,10.28,Bargemon,83830,1334,
83012,83,9.7,Barjols,83670,2990,2.7
83016,83,13.18,Le Beausset,83330,9845,3.2
83017,83,11.53,Belgentier,83210,2423,3.5
83018,83,10.74,Besse-sur-Issole,83890,3038,3.1
83019,83,14.57,Bormes-les-Mimosas,83230,8162,2.7
83021,83,10.71,Bras,83149,2629,
83023,83,11.87,Brignoles,83170,17361,2.8
83025,83,10.43,Brue-Auriac,83119,1419,
83026,83,9.41,Cabasse,83340,1951,3.8
83027,83,12.74,La Cadière-d'Azur,83740,5574,3.2
83028,83,10.27,Callas,83830,1948,
83029,83,12.76,Callian,83440,3341,3.7
83030,83,9.75,Camps-la-Source,83170,1897,3.4
83031,83,11.95,Le Cannet-des-Maures,83340,4279,3.9
83032,83,10.07,Carcès,83570,3380,3.8
83033,83,11.03,Carnoules,83660,3525,3.6
83034,83,15.24,Carqueiranne,83320,9518,3.4
83035,83,13.19,Le Castellet,83330,3873,4.8
83036,83,16.47,Cavalaire-sur-Mer,83240,7586,3.8
83042,83,14.71,Cogolin,83310,11311,3.4
83043,83,9.97,Collobrières,83610,1874,3.6
83046,83,10.4,Cotignac,83570,2111,
83047,83,13.56,La Crau,83260,18774,3.3
83048,83,17.16,La Croix-Valmer,83420,3779,3.0
83049,83,12.6,Cuers,83390,11962,3.0
83050,83,12.0,Draguignan,83300,39433,3.5
83053,83,13.23,Évenos,83330,2416,3.8
83054,83,13.93,La Farlède,83210,9614,3.7
83055,83,13.32,Fayence,83440,5735,3.3
83057,83,10.51,Flassans-sur-Issole,83340,3564,3.3
83058,83,10.86,Flayosc,83780,4247,3.2
83059,83,11.38,Forcalqueiret,83136,3101,2.8
83061,83,14.55,Fréjus,83370,54458,3.7
83062,83,12.87,La Garde,83130,25505,3.9
83063,83,12.74,La Garde-Freinet,83680,1847,
83064,83,11.78,Garéoult,83136,5303,4.2
83065,83,17.9,Gassin,83580,2614,2.2
83066,83,10.88,Ginasservis,83560,1874,0.0
83067,83,10.96,Gonfaron,83590,4329,2.8
83068,83,17.76,Grimaud,83310,4562,3.6
83069,83,14.38,Hyères,83400,54821,3.2
83070,83,14.03,Le Lavandou,83980,5985,3.8
83071,83,14.82,La Londe-les-Maures,83250,10641,4.1
83072,83,11.12,Lorgues,83510,9054,3.8
83073,83,11.43,Le Luc,83340,11094,3.0
83077,83,11.0,Méounes-lès-Montrieux,83136,2226,3.3
83081,83,13.26,Montauroux,83440,6548,3.4
83085,83,12.39,La Motte,83920,2804,2.2
83086,83,12.15,Le Muy,83490,9288,3.4
83087,83,12.27,Nans-les-Pins,83860,4835,2.7
83088,83,11.7,Néoules,83136,2828,2.9
83090,83,12.34,Ollioules,83190,13866,3.8
83091,83,10.98,Pierrefeu-du-Var,83390,6068,3.2
83092,83,10.02,Pignans,83790,4588,3.2
83094,83,14.74,Le Plan-de-la-Tour,83120,3048,3.5
83097,83,12.08,Pourrières,83910,5181,3.9
83098,83,13.2,Le Pradet,83220,10277,3.8
83099,83,13.8,Puget-sur-Argens,83480,8062,3.4
83100,83,11.73,Puget-Ville,83390,4357,3.9
83103,83,12.86,Le Revest-les-Eaux,83200,3962,4.8
83104,83,10.68,Rians,83560,4278,3.3
83106,83,11.7,Rocbaron,83136,5250,4.1
83107,83,14.08,Roquebrune-sur-Argens,83380,14937,3.8
83108,83,11.18,La Roquebrussanne,83136,2203,2.9
83110,83,12.31,Rougiers,83170,1662,2.1
83112,83,14.82,Saint-Cyr-sur-Mer,83270,11484,3.9
83115,83,15.73,Sainte-Maxime,83120,14448,3.1
83116,83,12.13,Saint-Maximin-la-Sainte-Baume,83470,17095,3.6
83118,83,14.92,Saint-Raphaël,83530,36027,3.5
83119,83,25.16,Saint-Tropez,83990,3851,3.2
83120,83,11.88,Saint-Zacharie,83640,6051,4.2
83121,83,9.98,Salernes,83690,3761,2.2
83123,83,15.16,Sanary-sur-Mer,83110,16889,3.5
83124,83,12.06,Seillans,83440,2669,3.6
83125,83,12.3,Seillons-Source-d'Argens,83470,2492,2.3
83126,83,12.89,La Seyne-sur-Mer,83500,62987,2.7
83127,83,11.09,Signes,83870,2927,3.5
83129,83,14.38,Six-Fours-les-Plages,83140,34592,3.4
83130,83,12.35,Solliès-Pont,83210,11762,3.4
83131,83,12.25,Solliès-Toucas,83210,5753,3.3
83132,83,12.72,Solliès-Ville,83210,2526,4.7
83135,83,10.27,Tavernes,83670,1405,1.6
83137,83,12.48,Toulon,83000,178745,3.1
83138,83,13.5,Tourrettes,83440,2877,4.0
83140,83,12.01,Tourves,83170,5042,4.1
83141,83,11.57,Trans-en-Provence,83720,5947,3.4
83143,83,9.94,Le Val,83143,4292,
83144,83,12.86,La Valette-du-Var,83160,24087,2.8
83148,83,11.58,Vidauban,83550,12616,3.0
83150,83,11.45,Vinon-sur-Verdon,83560,4248,3.3
83151,83,10.09,Vins-sur-Caramy,83170,963,
83153,83,13.43,Saint-Mandrier-sur-Mer,83430,6095,3.4
84001,84,12.11,Althen-des-Paluds,84210,2851,3.6
84003,84,9.89,Apt,84400,11037,1.9
84004,84,9.84,Aubignan,84810,5778,3.6
84007,84,11.27,Avignon,84000,91143,2.6
84012,84,9.83,Beaumes-de-Venise,84190,2389,
84016,84,10.39,Bédarrides,84370,5316,3.6
84017,84,9.9,Bédoin,84410,3093,4.0
84019,84,9.48,Bollène,84500,13439,2.4
84026,84,12.84,Cadenet,84160,4201,3.6
84027,84,10.12,Caderousse,84860,2651,3.0
84029,84,10.7,Camaret-sur-Aigues,84850,4542,3.0
84030,84,9.84,Caromb,84330,3399,3.7
84031,84,10.1,Carpentras,84200,29236,3.2
84034,84,10.95,Caumont-sur-Durance,84510,4914,3.9
84035,84,11.57,Cavaillon,84300,26236,2.8
84036,84,11.22,Châteauneuf-de-Gadagne,84470,3321,
84037,84,10.45,Châteauneuf-du-Pape,84230,2055,
84038,84,11.14,Cheval-Blanc,84460,4290,3.7
84039,84,10.1,Courthézon,84350,6026,3.8
84043,84,11.94,Entraigues-sur-la-Sorgue,84320,8595,4.4
84054,84,12.04,L'Isle-sur-la-Sorgue,84800,20042,3.6
84056,84,10.08,Jonquières,84150,5469,3.1
84064,84,9.68,Lapalud,84840,3830,3.9
84065,84,11.01,Lauris,84360,3879,3.8
84069,84,9.91,Malaucène,84340,2785,4.3
84072,84,10.39,Mazan,84380,6201,3.5
84078,84,9.33,Mondragon,84430,3736,4.3
84080,84,11.09,Monteux,84170,12935,3.8
84081,84,11.6,Morières-lès-Avignon,84310,8786,2.6
84082,84,9.78,Mormoiron,84570,1864,3.6
84083,84,9.38,Mornas,84550,2438,
84087,84,10.3,Orange,84100,28772,3.3
84088,84,11.59,Pernes-les-Fontaines,84210,10170,3.9
84089,84,13.08,Pertuis,84120,20557,3.1
84091,84,10.45,Piolenc,84420,5394,3.3
84092,84,11.08,Le Pontet,84130,17041,4.0
84099,84,12.61,Robion,84440,4631,3.9
84106,84,9.68,Sainte-Cécile-les-Vignes,84290,2591,
84108,84,10.73,Saint-Didier,84210,1996,
84119,84,11.49,Saint-Saturnin-lès-Avignon,84450,4935,3.4
84122,84,9.53,Sarrians,84260,6128,3.3
84129,84,10.85,Sorgues,84700,18893,3.1
84132,84,11.7,Le Thor,84250,8940,3.8
84133,84,11.64,La Tour-d'Aigues,84240,4334,4.0
84137,84,10.8,Vaison-la-Romaine,84110,5908,4.3
84138,84,8.8,Valréas,84600,9403,2.8
84141,84,11.63,Vedène,84270,11383,3.4
84142,84,11.76,Velleron,84740,2976,3.4
84147,84,12.05,Villelaure,84530,3356,2.6
84148,84,9.18,Villes-sur-Auzon,84570,1284,2.8
85003,85,9.46,Aizenay,85190,9881,4.3
85035,85,10.29,Bretignolles-sur-Mer,85470,5066,3.2
85047,85,10.71,Challans,85300,21322,3.7
85051,85,8.19,Chantonnay,85110,8394,3.4
85084,85,9.87,Essarts en Bocage,85140,9174,4.2
85092,85,8.25,Fontenay-le-Comte,85200,13235,3.7
85109,85,9.04,Les Herbiers,85500,16250,3.9
85128,85,8.44,Luçon,85400,9554,3.8
85135,85,8.07,Mareuil-sur-Lay-Dissais,85320,2792,3.0
85146,85,9.36,Montaigu-Vendée,85600,20424,4.5
85163,85,11.26,Noirmoutier-en-l'Île,85330,4550,4.8
85164,85,9.88,Notre-Dame-de-Monts,85690,2149,4.3
85182,85,7.53,Pouzauges,85700,5557,3.7
85191,85,9.86,La Roche-sur-Yon,85000,55147,3.7
85194,85,11.26,Les Sables-d'Olonne,85100,45030,3.6
85222,85,10.63,Saint-Gilles-Croix-de-Vie,85800,7862,4.2
85226,85,9.47,Saint-Hilaire-de-Riez,85270,11297,3.6
85234,85,10.45,Saint-Jean-de-Monts,85160,8696,3.8
85238,85,7.78,Saint-Laurent-sur-Sèvre,85290,3689,4.2
85288,85,10.43,Talmont-Saint-Hilaire,85440,7831,4.1
86041,86,9.9,Buxerolles,86180,10060,2.8
86062,86,9.99,Chasseneuil-du-Poitou,86360,4692,5.0
86066,86,8.14,Châtellerault,86100,31487,3.1
86070,86,7.76,Chauvigny,86300,7062,4.0
86088,86,9.63,Croutelle,86240,865,
86115,86,9.67,Jaunay-Marigny,86130,7600,3.6
86137,86,7.33,Loudun,86200,6712,3.9
86157,86,10.26,Mignaloux-Beauvoir,86550,5026,2.9
86158,86,9.51,Migné-Auxances,86440,6154,3.6
86177,86,8.88,Neuville-de-Poitou,86170,5359,3.8
86194,86,10.26,Poitiers,86000,89212,3.5
86214,86,10.41,Saint-Benoît,86280,7267,3.2
86293,86,8.84,Vivonne,86370,4409,4.8
86297,86,9.53,Vouneuil-sous-Biard,86580,6060,3.9
87001,87,8.47,Aixe-sur-Vienne,87700,5804,3.6
87002,87,8.25,Ambazac,87240,5593,4.4
87048,87,10.19,Condat-sur-Vienne,87920,5128,3.8
87050,87,10.18,Couzeix,87270,9518,3.8
87065,87,9.61,Feytiat,87220,6118,3.0
87075,87,10.09,Isle,87170,7847,2.8
87085,87,9.53,Limoges,87000,130876,3.7
87106,87,7.71,Nexon,87800,2509,4.4
87114,87,9.65,Panazol,87350,10900,3.9
87154,87,7.75,Saint-Junien,87200,11254,3.1
87161,87,7.87,Saint-Léonard-de-Noblat,87400,4385,4.3
87187,87,8.52,Saint-Yrieix-la-Perche,87500,6718,2.2
88009,88,7.69,Anould,88650,3368,3.2
88011,88,8.1,Arches,88380,1634,
88075,88,8.59,La Bresse,88250,4143,4.6
88078,88,6.95,Bruyères,88600,3073,1.6
88087,88,8.7,Chantraine,88000,3197,
88090,88,7.75,Charmes,88130,4690,3.5
88114,88,6.83,Contrexéville,88140,3190,3.7
88115,88,7.11,Corcieux,88430,1500,
88116,88,6.71,Cornimont,88310,3111,1.0
88135,88,7.08,Docelles,88460,864,5.0
88151,88,7.7,Dompaire,88270,1108,
88158,88,7.86,Éloyes,88510,3122,4.4
88160,88,8.59,Épinal,88000,32256,3.3
88181,88,6.57,Fraize,88230,2841,2.6
88188,88,6.84,Fresse-sur-Moselle,88160,1726,
88196,88,9.23,Gérardmer,88400,7807,4.0
88209,88,8.96,Golbey,88190,8798,2.8
88304,88,6.87,Mirecourt,88500,4949,4.3
88319,88,7.17,Moyenmoutier,88420,3089,2.4
88321,88,7.85,Neufchâteau,88300,6636,3.8
88327,88,8.06,Nomexy,88440,2005,
88349,88,6.45,Plainfaing,88230,1641,
88351,88,6.53,Plombières-les-Bains,88370,1604,4.0
88358,88,8.1,Pouxeux,88550,1980,
88367,88,7.02,Rambervillers,88700,5096,1.4
88369,88,7.18,Ramonchamp,88160,1889,
88372,88,7.36,Raon-l'Étape,88110,6205,3.7
88383,88,8.3,Remiremont,88200,7691,4.3
88408,88,7.5,Rupt-sur-Moselle,88360,3529,3.4
88409,88,8.33,Saint-Amé,88120,2146,
88413,88,8.52,Saint-Dié-des-Vosges,88100,19576,3.4
88415,88,8.91,Saint-Étienne-lès-Remiremont,88200,3847,3.9
88424,88,8.15,Sainte-Marguerite,88100,2308,4.3
88429,88,8.25,Saint-Nabord,88200,3994,3.4
88445,88,7.37,Saulcy-sur-Meurthe,88580,2328,3.2
88447,88,6.86,Saulxures-sur-Moselotte,88290,2517,3.2
88451,88,6.87,Senones,88210,2423,3.6
88465,88,8.62,Thaon-les-Vosges,88150,8634,3.9
88468,88,7.0,Le Thillot,88160,3376,
88486,88,8.29,Vagney,88120,3911,3.7
88516,88,8.54,Vittel,88800,4832,3.8
88530,88,6.73,Xertigny,88220,2586,3.6
89024,89,9.98,Auxerre,89000,34451,3.6
89025,89,8.55,Avallon,89200,6462,2.2
89055,89,7.91,Brienon-sur-Armançon,89210,3192,2.5
89068,89,8.5,Chablis,89800,2205,3.7
89206,89,9.15,Joigny,89300,9557,1.7
89257,89,8.41,Migennes,89400,7258,2.8
89263,89,10.26,Monéteau,89470,4125,4.4
89287,89,10.8,Paron,89100,4828,3.2
89309,89,10.48,Pont-sur-Yonne,89140,3316,2.0
89345,89,7.07,Saint-Florentin,89600,4240,3.0
89346,89,10.64,Saint-Georges-sur-Baulche,89000,3225,3.6
89348,89,9.34,Saint-Julien-du-Sault,89330,2236,3.3
89382,89,8.46,Seignelay,89250,1476,3.0
89387,89,10.58,Sens,89100,26688,3.2
89418,89,7.99,Tonnerre,89700,4381,3.3
89419,89,8.87,Toucy,89130,2615,4.2
89461,89,8.74,Villeneuve-l'Archevêque,89190,1112,
89464,89,8.7,Villeneuve-sur-Yonne,89500,5165,3.0
90008,90,9.43,Bavilliers,90800,4659,3.5
90009,90,8.52,Beaucourt,90500,5010,
90010,90,10.04,Belfort,90000,46443,3.4
90017,90,8.98,Bourogne,90140,1903,3.2
90022,90,9.72,Châtenois-les-Forges,90700,2667,
90029,90,10.15,Cravanche,90300,1951,3.6
90032,90,9.65,Danjoutin,90400,3620,4.3
90033,90,9.73,Delle,90100,5667,4.6
90039,90,10.46,Essert,90850,3321,4.2
90052,90,8.83,Giromagny,90200,2929,4.0
90053,90,9.1,Grandvillars,90600,3003,
90071,90,9.03,Montreux-Château,90130,1175,
90089,90,8.48,Rougemont-le-Château,90110,1497,
90094,90,10.83,Sevenans,90400,702,4.0
90097,90,9.86,Trévenans,90400,1283,3.3
90099,90,9.36,Valdoie,90300,5269,4.0
91021,91,14.88,Arpajon,91290,11355,3.5
91027,91,16.06,Athis-Mons,91200,35670,3.6
91044,91,15.74,Ballainvilliers,91160,4600,3.2
91045,91,14.89,Ballancourt-sur-Essonne,91610,7593,3.5
91064,91,18.75,Bièvres,91570,4823,4.3
91085,91,14.01,Boissy-sous-Saint-Yon,91790,3828,3.9
91086,91,15.68,Bondoufle,91070,10046,2.8
91095,91,14.3,Bouray-sur-Juine,91850,2113,2.9
91097,91,15.57,Boussy-Saint-Antoine,91800,7983,3.0
91099,91,14.38,Boutigny-sur-Essonne,91820,2963,2.8
91103,91,15.53,Brétigny-sur-Orge,91220,27412,3.5
91105,91,15.06,Breuillet,91650,8566,3.5
91111,91,15.43,Briis-sous-Forges,91640,3342,3.6
91114,91,15.85,Brunoy,91800,25330,3.7
91115,91,14.22,Bruyères-le-Châtel,91680,3497,3.1
91122,91,17.46,Bures-sur-Yvette,91440,9408,4.1
91129,91,14.32,Cerny,91590,3337,4.3
91132,91,14.0,Chamarande,91730,1133,
91136,91,15.82,Champlan,91160,2778,3.2
91161,91,15.98,Chilly-Mazarin,91380,19822,3.5
